Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,3Ssn Porch,Screen Porch,Pool Area,Mo Sold,SalePrice,MS Zoning_FV,MS Zoning_RL,Street_Pave,Land Contour_HLS,Land Contour_Low,Lot Config_CulDSac,Lot Config_FR3,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAn,Condition 1_RRNn,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Bldg Type_TwnhsE,House Style_2.5Fin,House Style_2Story,Roof Style_Hip,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_ImStucc,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_VinylSd,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_ImStucc,Exterior 2nd_Other,Exterior 2nd_PreCast,Exterior 2nd_VinylSd,Foundation_PConc,Foundation_Wood,Heating_GasA,Central Air_Y,Electrical_SBrkr,Sale Type_CWD,Sale Type_Con,Sale Type_New,Sale Condition_Partial,Alley_Pave,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_Stone,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_Po,Fireplace Qu_TA,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Fa,Garage Qual_Gd,Garage Qual_Po,Garage Qual_TA,Garage Cond_Fa,Garage Cond_Gd,Garage Cond_Po,Garage Cond_TA,Pool QC_Fa,Pool QC_Gd,Pool QC_TA,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC
0.3181818181818182,0.1369380315917375,0.0,0.425531914893617,0.0256410256410256,0.0,2,2,4,3,1,1,-0.5040871934604905,1,0.0,0.5094339622641509,-0.4459724950884086,3,-0.6322008862629247,1.2674955595026642,0.3453587353060397,0.0,0.0,1.0,0.0,2,0.5,7,0.0,0.3333333333333333,0.0,-0.15625,2,0.9345238095238096,0.8142857142857143,0.0,0.0,0.0,-0.5,175900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
,-0.3539489671931956,0.0,0.4042553191489361,0.358974358974359,0.0,2,3,4,3,1,5,0.7697547683923706,1,0.0,-0.3996569468267582,0.349705304518664,4,0.2028557360905957,0.0,-0.4134576408593433,1.0,0.0,0.0,0.0,2,0.0,7,-1.0,0.3095238095238095,0.0,-0.234375,2,2.875,-0.0857142857142857,0.0,0.0,0.0,-0.75,185000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.2272727272727272,-0.2513973268529769,0.0,0.5319148936170213,0.1282051282051282,0.0,2,2,4,3,1,1,-0.5040871934604905,1,0.0,0.5540308747855918,-0.3948919449901768,3,-0.5809945839487937,0.9605683836589698,0.0372922578029995,0.0,0.0,1.0,0.0,2,0.5,7,0.0,0.4523809523809524,0.0,-0.33984375,2,0.0,0.6857142857142857,0.0,0.0,0.0,-0.25,180400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.7727272727272727,0.1797083839611178,0.5,0.3617021276595745,-0.0769230769230769,0.0,2,2,4,3,4,6,0.3637602179836512,1,0.0,0.3379073756432247,0.6090373280943026,3,0.5061546036435254,0.0,-0.1637616538305634,1.0,-1.0,1.0,-1.0,3,-0.5,7,0.0,0.2619047619047619,0.0,0.1015625,2,1.1428571428571428,-0.3857142857142857,0.0,0.0,0.0,-1.0,171500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
,-0.6358444714459295,1.0,0.2553191489361702,-0.2051282051282051,0.0,3,2,4,3,3,6,-0.0027247956403269,4,1120.0,-0.7993138936535163,0.9783889980353636,2,0.8232397833579518,0.0,0.0972841507904337,1.0,-1.0,1.0,-2.0,3,-1.0,7,-1.0,0.1428571428571428,0.0,0.1875,2,0.0,0.3857142857142857,0.0,140.0,0.0,0.0,212000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.9545454545454546,10.7089914945322,1.0,0.6382978723404256,0.2564102564102564,3.676829268292683,4,2,4,3,4,5,1.4250681198910082,1,0.0,-0.3979416809605489,1.2966601178781925,4,1.1935007385524372,2.257904085257549,2.978516416700446,1.0,1.0,1.0,1.0,4,3.0,4,0.0,0.5714285714285714,1.0,1.41015625,2,2.994047619047619,0.1285714285714285,0.0,210.0,0.0,0.0,538000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.8181818181818175,0.6555285540704738,1.0,0.3191489361702128,0.3076923076923077,0.0,3,2,4,3,3,6,0.0776566757493188,1,0.0,-0.5728987993138936,-0.8467583497053045,3,-0.0078778926637124,0.9548845470692716,0.5026347790839076,0.0,0.0,0.0,1.0,2,1.0,7,-1.0,0.2142857142857142,0.0,0.046875,2,1.934523809523809,-0.2142857142857142,0.0,0.0,0.0,0.0,164000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.9090909090909092,0.4756986634264885,1.5,0.7872340425531915,0.4358974358974359,2.1341463414634148,3,2,5,3,3,6,1.4645776566757494,1,0.0,-0.0943396226415094,1.701375245579568,4,1.5204332840965042,0.0,0.6712606404539927,1.0,-1.0,1.0,-2.0,4,1.0,7,0.0,0.7380952380952381,1.0,1.3828125,2,0.6726190476190477,-0.3857142857142857,0.0,0.0,0.0,0.0,394432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.272727272727273,2.3575941676792223,-1.0,-0.4680851063829787,-1.0769230769230769,0.0,2,2,3,3,1,2,-0.3405994550408719,1,0.0,0.4768439108061749,-0.2475442043222004,4,-0.4332840965041851,0.0,-0.9371706526145116,0.0,-1.0,0.0,-1.0,2,-1.0,7,-1.0,-0.6666666666666666,0.0,-0.3125,2,0.0,-0.3857142857142857,0.0,0.0,0.0,0.0,141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.7727272727272727,0.908505467800729,0.0,0.1063829787234042,-0.1282051282051282,0.725609756097561,2,2,4,3,1,5,0.5722070844686649,3,163.0,0.2109777015437393,1.0844793713163066,2,1.947808961102905,0.0,1.023104985812728,1.0,0.0,0.0,0.0,2,0.5,6,1.0,-0.0238095238095238,0.0,0.078125,2,2.077380952380953,-0.3857142857142857,0.0,0.0,0.0,-1.0,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.681818181818182,0.5624544349939247,0.0,0.0851063829787234,-0.4102564102564102,2.926829268292683,2,2,4,3,1,4,0.4564032697547684,1,0.0,1.1543739279588336,1.6777996070726915,4,1.4967996061053668,0.0,0.651803810295906,0.0,0.0,0.0,0.0,2,0.5,7,0.0,-0.0476190476190476,0.0,0.2578125,2,0.0,1.3571428571428572,0.0,0.0,0.0,-1.25,190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.7727272727272727,0.2888213851761846,0.5,0.0212765957446808,-0.4871794871794871,0.4939024390243902,2,2,4,3,4,6,0.7016348773841962,2,168.0,-0.7993138936535163,0.1237721021611002,2,0.1752831117676021,0.0,-0.4361572760437778,1.0,0.0,0.0,0.0,3,0.0,7,1.0,-0.119047619047619,0.0,0.1875,2,0.0,1.3285714285714283,0.0,0.0,0.0,-1.25,170000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
