Lot Frontage,Lot Area,Alley,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Mo Sold,SalePrice,MS Zoning_FV,MS Zoning_RL,Street_Pave,Land Contour_HLS,Land Contour_Low,Lot Config_CulDSac,Lot Config_FR3,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAn,Condition 1_RRNn,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Bldg Type_TwnhsE,House Style_2.5Fin,House Style_2Story,Roof Style_Hip,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_ImStucc,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_VinylSd,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_ImStucc,Exterior 2nd_Other,Exterior 2nd_PreCast,Exterior 2nd_VinylSd,Foundation_PConc,Foundation_Wood,Heating_GasA,Central Air_Y,Electrical_SBrkr,Sale Type_CWD,Sale Type_Con,Sale Type_New,Sale Condition_Partial
0.3181818181818182,0.13693803159173754,,0.0,0.425531914893617,0.02564102564102564,,0.0,2,2,4,3,1,1,-0.5040871934604905,1,0.0,0.5094339622641509,-0.44597249508840864,3,-0.6322008862629247,1.2674955595026642,0.3453587353060397,0.0,0.0,1.0,0.0,2,0.5,7,0.0,TA,Attchd,0.3333333333333333,Fin,0.0,-0.15625,TA,TA,2,0.9345238095238095,0.8142857142857143,0.0,0.0,0.0,,,,-0.5,175900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.35394896719319563,,0.0,0.40425531914893614,0.358974358974359,,0.0,2,3,4,3,1,5,0.7697547683923706,1,0.0,-0.3996569468267582,0.34970530451866405,4,0.20285573609059576,0.0,-0.41345764085934333,1.0,0.0,0.0,0.0,2,0.0,7,-1.0,,Attchd,0.30952380952380953,Fin,0.0,-0.234375,TA,TA,2,2.875,-0.08571428571428572,0.0,0.0,0.0,,GdPrv,Shed,-0.75,185000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.22727272727272727,-0.2513973268529769,,0.0,0.5319148936170213,0.1282051282051282,,0.0,2,2,4,3,1,1,-0.5040871934604905,1,0.0,0.5540308747855918,-0.3948919449901768,3,-0.5809945839487937,0.9605683836589698,0.03729225780299959,0.0,0.0,1.0,0.0,2,0.5,7,0.0,Gd,Attchd,0.4523809523809524,Fin,0.0,-0.33984375,TA,TA,2,0.0,0.6857142857142857,0.0,0.0,0.0,,,,-0.25,180400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7727272727272727,0.17970838396111785,,0.5,0.3617021276595745,-0.07692307692307693,,0.0,2,2,4,3,4,6,0.3637602179836512,1,0.0,0.3379073756432247,0.6090373280943026,3,0.5061546036435254,0.0,-0.16376165383056343,1.0,-1.0,1.0,-1.0,3,-0.5,7,0.0,Po,Attchd,0.2619047619047619,Unf,0.0,0.1015625,TA,TA,2,1.1428571428571428,-0.38571428571428573,0.0,0.0,0.0,,,,-1.0,171500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.6358444714459295,,1.0,0.2553191489361702,-0.20512820512820512,,0.0,3,2,4,3,3,6,-0.0027247956403269754,4,1120.0,-0.7993138936535163,0.9783889980353635,2,0.8232397833579518,0.0,0.09728415079043372,1.0,-1.0,1.0,-2.0,3,-1.0,7,-1.0,,Attchd,0.14285714285714285,RFn,0.0,0.1875,TA,TA,2,0.0,0.38571428571428573,0.0,140.0,0.0,,,,0.0,212000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9545454545454546,10.7089914945322,,1.0,0.6382978723404256,0.2564102564102564,BrkFace,3.676829268292683,4,2,4,3,4,5,1.4250681198910082,1,0.0,-0.3979416809605489,1.2966601178781925,4,1.1935007385524372,2.257904085257549,2.978516416700446,1.0,1.0,1.0,1.0,4,3.0,4,0.0,Gd,BuiltIn,0.5714285714285714,Fin,1.0,1.41015625,TA,TA,2,2.994047619047619,0.12857142857142856,0.0,210.0,0.0,,,,0.0,538000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8181818181818183,0.6555285540704738,,1.0,0.3191489361702128,0.3076923076923077,,0.0,3,2,4,3,3,6,0.0776566757493188,1,0.0,-0.5728987993138936,-0.8467583497053045,3,-0.007877892663712457,0.9548845470692717,0.5026347790839076,0.0,0.0,0.0,1.0,2,1.0,7,-1.0,,Basment,0.21428571428571427,RFn,0.0,0.046875,TA,TA,2,1.9345238095238095,-0.21428571428571427,0.0,0.0,0.0,,,,0.0,164000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9090909090909091,0.4756986634264885,,1.5,0.7872340425531915,0.4358974358974359,Stone,2.1341463414634148,3,2,5,3,3,6,1.4645776566757494,1,0.0,-0.09433962264150944,1.7013752455795679,4,1.5204332840965042,0.0,0.6712606404539927,1.0,-1.0,1.0,-2.0,4,1.0,7,0.0,Ex,Attchd,0.7380952380952381,Fin,1.0,1.3828125,TA,TA,2,0.6726190476190477,-0.38571428571428573,0.0,0.0,0.0,,,,0.0,394432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.272727272727273,2.3575941676792223,,-1.0,-0.46808510638297873,-1.0769230769230769,,0.0,2,2,3,3,1,2,-0.3405994550408719,1,0.0,0.47684391080617494,-0.2475442043222004,4,-0.43328409650418515,0.0,-0.9371706526145116,0.0,-1.0,0.0,-1.0,2,-1.0,7,-1.0,,Detchd,-0.6666666666666666,Unf,0.0,-0.3125,TA,TA,2,0.0,-0.38571428571428573,0.0,0.0,0.0,,,,0.0,141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7727272727272727,0.908505467800729,,0.0,0.10638297872340426,-0.1282051282051282,Stone,0.725609756097561,2,2,4,3,1,5,0.5722070844686649,3,163.0,0.2109777015437393,1.0844793713163066,2,1.947808961102905,0.0,1.023104985812728,1.0,0.0,0.0,0.0,2,0.5,6,1.0,TA,Attchd,-0.023809523809523808,Unf,0.0,0.078125,TA,TA,2,2.0773809523809526,-0.38571428571428573,0.0,0.0,0.0,,MnPrv,,-1.0,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6818181818181819,0.5624544349939247,,0.0,0.0851063829787234,-0.41025641025641024,BrkFace,2.926829268292683,2,2,4,3,1,4,0.4564032697547684,1,0.0,1.1543739279588336,1.6777996070726915,4,1.4967996061053668,0.0,0.651803810295906,0.0,0.0,0.0,0.0,2,0.5,7,0.0,TA,Attchd,-0.047619047619047616,RFn,0.0,0.2578125,TA,TA,2,0.0,1.3571428571428572,0.0,0.0,0.0,,MnPrv,,-1.25,190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7727272727272727,0.28882138517618466,,0.5,0.02127659574468085,-0.48717948717948717,BrkFace,0.49390243902439024,2,2,4,3,4,6,0.7016348773841962,2,168.0,-0.7993138936535163,0.1237721021611002,2,0.17528311176760217,0.0,-0.43615727604377785,1.0,0.0,0.0,0.0,3,0.0,7,1.0,TA,Attchd,-0.11904761904761904,RFn,0.0,0.1875,TA,TA,2,0.0,1.3285714285714285,0.0,0.0,0.0,,MnPrv,,-1.25,170000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,-0.470595382746051,,0.5,0.574468085106383,0.1794871794871795,,0.0,3,2,4,3,1,6,0.2220708446866485,1,0.0,-0.31732418524871353,-0.34577603143418467,4,-0.5317577548005908,1.22202486678508,0.3761653830563437,1.0,0.0,1.0,0.0,3,0.5,7,-1.0,,Attchd,0.5,RFn,0.0,0.71484375,TA,TA,2,0.0,0.9857142857142858,0.0,0.0,0.0,,,,-1.25,216000,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.43851761846901577,,0.0,-0.06382978723404255,-0.5897435897435898,BrkFace,1.0975609756097562,2,2,3,3,1,5,0.28337874659400547,1,0.0,-0.0686106346483705,0.0275049115913556,4,-0.15755785327424915,0.0,-0.7101743007701662,1.0,-1.0,0.0,-1.0,2,-0.5,7,0.0,TA,Attchd,-0.21428571428571427,Fin,0.0,0.0,TA,TA,2,0.0,-0.38571428571428573,0.0,0.0,0.0,,,Shed,-0.75,149000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.7534629404617254,,-0.5,-0.0425531914893617,0.38461538461538464,,0.0,2,2,3,3,1,6,0.49591280653950953,1,0.0,-0.20926243567753003,0.17288801571709234,4,-0.011816838995568686,0.0,-0.5901905147952979,1.0,-1.0,1.0,0.0,2,0.0,7,0.0,Fa,Attchd,-0.19047619047619047,Fin,0.0,0.078125,TA,TA,2,0.0,-0.38571428571428573,0.0,0.0,0.0,,,,-0.5,149900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
